feature,mean_nonzero_ratio,constant_stock_ratio,tier
menv_shibor_1m_z_z20_lag1,0.611546,0.0,dense
menv_shibor_1m_z_z20_lag10,0.611546,0.0,dense
menv_shibor_1m_z_z20_lag2,0.611546,0.0,dense
menv_shibor_1m_z_z20_lag3,0.611546,0.0,dense
menv_shibor_1m_z_z20_lag5,0.611546,0.0,dense
menv_shibor_1m_z_std20_lag10,0.611547,0.001085,dense
menv_shibor_1m_z_z20_lag20,0.611549,0.0,dense
menv_shibor_1m_z_std20_lag20,0.611553,0.001808,dense
menv_cpi_z_ma20_lag3,0.611615,0.000362,dense
menv_cpi_z_ma5_lag20,0.611735,0.001808,dense
menv_cpi_z_accel_lag10,0.61199,0.000904,dense
days_since_last_ex_div_ma10,0.612051,0.017179,dense
menv_cpi_z_ma20_lag5,0.612289,0.000362,dense
sector_rank_change_ma5,0.612313,0.078843,dense
menv_cpi_z_z20_lag10,0.612391,0.0,dense
sector_rank_change,0.612752,0.078843,dense
menv_cpi_z_std20_lag10,0.613159,0.001085,dense
sector_rank_change_ma10,0.613405,0.078843,dense
menv_cpi_z_ma20_lag10,0.613975,0.000904,dense
menv_cpi_z_ma10_lag20,0.61398,0.001808,dense
sector_rank_change_ma20,0.614833,0.078843,dense
has_recent_dividend_ma5,0.615112,0.0,dense
menv_cpi_z_accel_lag20,0.61536,0.001808,dense
menv_cpi_z_z20_lag20,0.61575,0.0,dense
sector_rrg_quadrant_z20,0.615846,0.0,dense
sector_rrg_quadrant_z20_lag1,0.615846,0.0,dense
sector_rrg_quadrant_z20_lag2,0.615846,0.0,dense
sector_rrg_quadrant_z20_lag3,0.615846,0.0,dense
sector_rrg_quadrant_z20_lag5,0.61585,0.0,dense
sector_rrg_quadrant_z20_lag10,0.615864,0.0,dense
sector_rrg_quadrant_z20_lag20,0.616117,0.0,dense
menv_cpi_z_std20_lag20,0.616528,0.001808,dense
menv_cpi_z_ma20_lag20,0.617345,0.001808,dense
has_recent_dividend_ma10,0.62597,0.0,dense
effective_yield_accel,0.629323,0.009946,dense
sector_rrg_quadrant_ma20,0.631189,0.078843,dense
sector_rrg_quadrant_ma20_lag1,0.631216,0.0,dense
sector_rrg_quadrant_ma20_lag2,0.631243,0.000181,dense
sector_rrg_quadrant_ma20_lag3,0.631269,0.000362,dense
sector_rrg_quadrant_ma20_lag5,0.631323,0.000362,dense
sector_rrg_quadrant_ma20_lag10,0.631461,0.000904,dense
sector_rrg_quadrant_ma20_lag20,0.631898,0.001808,dense
days_since_last_ex_div_accel,0.63395,0.017179,dense
days_since_last_ex_div_ma20,0.633953,0.017179,dense
days_since_last_ex_div_std20,0.634296,0.0,dense
effective_yield_std20,0.63522,0.0,dense
market_state_volatile_z20,0.63593,0.0,dense
market_state_volatile_z20_lag1,0.63593,0.0,dense
market_state_volatile_z20_lag2,0.63593,0.0,dense
market_state_volatile_z20_lag3,0.63593,0.0,dense
market_state_volatile_z20_lag5,0.63593,0.0,dense
pe_percentile_252d,0.636394,0.00651,dense
pe_percentile_252d_lag1,0.636447,0.00651,dense
pe_percentile_252d_lag2,0.636493,0.006872,dense
pe_percentile_252d_lag3,0.636557,0.007052,dense
pe_percentile_252d_lag5,0.636662,0.007595,dense
pe_percentile_252d_lag10,0.636943,0.008499,dense
is_top5_sector_ma20,0.637243,0.078843,dense
pe_percentile_252d_lag20,0.63745,0.010127,dense
market_state_volatile_z20_lag10,0.63911,0.000542,dense
sector_rrg_x_accel,0.639329,0.078843,dense
sector_rrg_x_accel_lag1,0.639356,0.0,dense
sector_rrg_x_accel_lag2,0.639382,0.000181,dense
sector_rrg_x_accel_lag3,0.639409,0.000362,dense
sector_rrg_x,0.639447,0.078843,dense
sector_rrg_x_accel_lag5,0.639462,0.000362,dense
sector_rrg_x_lag1,0.639572,0.0,dense
sector_rrg_x_accel_lag10,0.639596,0.000904,dense
momentum_252d_accel,0.639696,0.079928,dense
sector_rrg_x_lag2,0.639696,0.000181,dense
momentum_252d_accel_lag1,0.639724,0.0,dense
momentum_252d_accel_lag2,0.639751,0.000181,dense
momentum_252d_accel_lag3,0.639778,0.000362,dense
momentum_252d,0.639816,0.079928,dense
sector_rrg_x_lag3,0.63982,0.000362,dense
momentum_252d_accel_lag5,0.639832,0.000362,dense
sector_rrg_x_ma5,0.639838,0.078843,dense
sector_rrg_x_accel_lag20,0.639859,0.001808,dense
momentum_252d_lag1,0.639941,0.0,dense
sector_rrg_x_ma5_lag1,0.639962,0.0,dense
momentum_252d_accel_lag10,0.639967,0.000904,dense
sector_rrg_x_ma10,0.639995,0.078843,dense
sector_rrg_x_ma20,0.639995,0.078843,dense
sector_rrg_x_ma5_lag2,0.640004,0.000181,dense
sector_rrg_x_ma10_lag1,0.640022,0.0,dense
sector_rrg_x_ma20_lag1,0.640022,0.0,dense
sector_rrg_x_ma5_lag3,0.640045,0.000362,dense
sector_rrg_x_ma10_lag2,0.640049,0.000181,dense
sector_rrg_x_ma20_lag2,0.640049,0.000181,dense
momentum_252d_lag2,0.640065,0.000181,dense
sector_rrg_x_lag5,0.640069,0.000362,dense
sector_rrg_x_ma10_lag3,0.640075,0.000362,dense
sector_rrg_x_ma20_lag3,0.640075,0.000362,dense
sector_rrg_x_ma10_lag5,0.640129,0.000362,dense
sector_rrg_x_ma20_lag5,0.640129,0.000362,dense
sector_rrg_x_ma5_lag5,0.640129,0.000362,dense
momentum_252d_lag3,0.64019,0.000362,dense
momentum_252d_ma5,0.640206,0.079928,dense
momentum_252d_accel_lag20,0.640234,0.001808,dense
sector_rrg_x_lag10,0.640262,0.000904,dense
sector_rrg_x_ma10_lag10,0.640262,0.000904,dense
sector_rrg_x_ma20_lag10,0.640262,0.000904,dense
sector_rrg_x_ma5_lag10,0.640262,0.000904,dense
momentum_252d_ma5_lag1,0.640331,0.0,dense
sector_rrg_x_std20,0.640335,0.0,dense
sector_rrg_x_std20_lag1,0.640362,0.000181,dense
momentum_252d_ma10,0.640363,0.079928,dense
momentum_252d_ma20,0.640363,0.079928,dense
momentum_252d_ma5_lag2,0.640373,0.000181,dense
sector_rrg_x_std20_lag2,0.640389,0.000362,dense
momentum_252d_ma10_lag1,0.64039,0.0,dense
momentum_252d_ma20_lag1,0.64039,0.0,dense
sector_rank_change_accel,0.640392,0.078843,dense
momentum_252d_ma5_lag3,0.640415,0.000362,dense
sector_rrg_x_std20_lag3,0.640415,0.000362,dense
momentum_252d_ma10_lag2,0.640418,0.000181,dense
momentum_252d_ma20_lag2,0.640418,0.000181,dense
momentum_252d_lag5,0.640439,0.000362,dense
momentum_252d_ma10_lag3,0.640445,0.000362,dense
momentum_252d_ma20_lag3,0.640445,0.000362,dense
sector_rrg_x_std20_lag5,0.640469,0.000542,dense
momentum_252d_ma10_lag5,0.640499,0.000362,dense
momentum_252d_ma20_lag5,0.640499,0.000362,dense
momentum_252d_ma5_lag5,0.640499,0.000362,dense
sector_rrg_x_lag20,0.640526,0.001808,dense
sector_rrg_x_ma10_lag20,0.640526,0.001808,dense
sector_rrg_x_ma20_lag20,0.640526,0.001808,dense
sector_rrg_x_ma5_lag20,0.640526,0.001808,dense
sector_rrg_x_std20_lag10,0.640602,0.001085,dense
momentum_252d_lag10,0.640634,0.000904,dense
momentum_252d_ma10_lag10,0.640634,0.000904,dense
momentum_252d_ma20_lag10,0.640634,0.000904,dense
momentum_252d_ma5_lag10,0.640634,0.000904,dense
sector_rrg_y_accel,0.640644,0.078843,dense
sector_rrg_y_accel_lag1,0.640671,0.0,dense
sector_rrg_y_accel_lag2,0.640698,0.000181,dense
momentum_252d_std20,0.640703,0.0,dense
sector_rrg_y_accel_lag3,0.640724,0.000362,dense
momentum_252d_std20_lag1,0.64073,0.000181,dense
momentum_252d_std20_lag2,0.640758,0.000362,dense
sector_rrg_y,0.640763,0.078843,dense
sector_rrg_y_accel_lag5,0.640778,0.000362,dense
momentum_252d_std20_lag3,0.640785,0.000362,dense
momentum_252d_std20_lag5,0.640839,0.000542,dense
sector_rrg_x_std20_lag20,0.640865,0.001808,dense
sector_rrg_y_lag1,0.640888,0.0,dense
momentum_252d_lag20,0.640901,0.001808,dense
momentum_252d_ma10_lag20,0.640901,0.001808,dense
momentum_252d_ma20_lag20,0.640901,0.001808,dense
momentum_252d_ma5_lag20,0.640901,0.001808,dense
sector_rrg_y_accel_lag10,0.640911,0.000904,dense
momentum_252d_std20_lag10,0.640974,0.001085,dense
sector_rrg_y_lag2,0.641012,0.000181,dense
sector_rrg_y_lag3,0.641136,0.000362,dense
sector_rrg_y_ma5,0.641154,0.078843,dense
sector_rrg_y_accel_lag20,0.641175,0.001808,dense
momentum_252d_std20_lag20,0.641241,0.001808,dense
sector_rrg_y_ma5_lag1,0.641278,0.0,dense
sector_rrg_y_ma10,0.641311,0.078843,dense
sector_rrg_y_ma20,0.641311,0.078843,dense
sector_rrg_y_ma5_lag2,0.64132,0.000181,dense
sector_rrg_y_ma10_lag1,0.641338,0.0,dense
sector_rrg_y_ma20_lag1,0.641338,0.0,dense
sector_rrg_y_ma5_lag3,0.641361,0.000362,dense
sector_rrg_y_ma10_lag2,0.641365,0.000181,dense
sector_rrg_y_ma20_lag2,0.641365,0.000181,dense
sector_rrg_y_lag5,0.641385,0.000362,dense
sector_rrg_y_ma10_lag3,0.641391,0.000362,dense
sector_rrg_y_ma20_lag3,0.641391,0.000362,dense
sector_rrg_y_ma10_lag5,0.641445,0.000362,dense
sector_rrg_y_ma20_lag5,0.641445,0.000362,dense
sector_rrg_y_ma5_lag5,0.641445,0.000362,dense
sector_rrg_y_lag10,0.641578,0.000904,dense
sector_rrg_y_ma10_lag10,0.641578,0.000904,dense
sector_rrg_y_ma20_lag10,0.641578,0.000904,dense
sector_rrg_y_ma5_lag10,0.641578,0.000904,dense
sector_rrg_y_std20,0.641651,0.0,dense
sector_rrg_y_std20_lag1,0.641678,0.000181,dense
sector_rrg_y_std20_lag2,0.641705,0.000362,dense
sector_rrg_y_std20_lag3,0.641731,0.000362,dense
sector_rrg_y_std20_lag5,0.641785,0.000542,dense
sector_rrg_y_lag20,0.641841,0.001808,dense
sector_rrg_y_ma10_lag20,0.641842,0.001808,dense
sector_rrg_y_ma20_lag20,0.641842,0.001808,dense
sector_rrg_y_ma5_lag20,0.641842,0.001808,dense
sector_rrg_y_std20_lag10,0.641918,0.001085,dense
sector_rrg_y_std20_lag20,0.642181,0.001808,dense
down_count,0.643215,0.079928,dense
pe_ttm,0.643411,0.000723,dense
pe_ttm_lag1,0.643441,0.0,dense
pe_ttm_lag2,0.643471,0.000181,dense
pe_ttm_lag3,0.643501,0.000362,dense
pe_ttm_lag5,0.643559,0.000362,dense
rank_accel,0.643605,0.078843,dense
pe_ttm_lag10,0.643769,0.000904,dense
pe_ttm_lag20,0.644078,0.001808,dense
up_count,0.645945,0.079928,dense
leader_change,0.645949,0.079928,dense
sector_vol_volatility,0.646004,0.078843,dense
sector_breadth_raw,0.646114,0.079928,dense
momentum_60d_accel,0.646176,0.079928,dense
momentum_60d_accel_lag1,0.646203,0.0,dense
momentum_60d_accel_lag2,0.64623,0.000181,dense
momentum_60d_accel_lag3,0.646257,0.000362,dense
momentum_60d,0.646311,0.079928,dense
momentum_60d_accel_lag5,0.646311,0.000362,dense
sector_vol_volatility_ma5,0.646395,0.078843,dense
momentum_60d_lag1,0.646436,0.0,dense
momentum_60d_accel_lag10,0.646446,0.000904,dense
sector_vol_volatility_accel,0.646552,0.078843,dense
sector_vol_volatility_ma10,0.646552,0.078843,dense
sector_vol_volatility_ma20,0.646552,0.078843,dense
momentum_60d_lag2,0.64656,0.000181,dense
momentum_60d_lag3,0.646685,0.000362,dense
momentum_60d_ma5,0.646701,0.079928,dense
momentum_60d_accel_lag20,0.646714,0.001808,dense
momentum_60d_ma5_lag1,0.646825,0.0,dense
momentum_60d_ma10,0.646858,0.079928,dense
momentum_60d_ma20,0.646858,0.079928,dense
momentum_60d_ma5_lag2,0.646868,0.000181,dense
momentum_60d_ma10_lag1,0.646885,0.0,dense
momentum_60d_ma20_lag1,0.646885,0.0,dense
sector_vol_volatility_std20,0.646892,0.0,dense
momentum_60d_ma5_lag3,0.64691,0.000362,dense
momentum_60d_ma10_lag2,0.646912,0.000181,dense
momentum_60d_ma20_lag2,0.646912,0.000181,dense
momentum_60d_lag5,0.646934,0.000362,dense
momentum_60d_ma10_lag3,0.64694,0.000362,dense
momentum_60d_ma20_lag3,0.64694,0.000362,dense
momentum_60d_ma10_lag5,0.646994,0.000362,dense
momentum_60d_ma20_lag5,0.646994,0.000362,dense
momentum_60d_ma5_lag5,0.646994,0.000362,dense
momentum_60d_lag10,0.647129,0.000904,dense
momentum_60d_ma10_lag10,0.647129,0.000904,dense
momentum_60d_ma20_lag10,0.647129,0.000904,dense
momentum_60d_ma5_lag10,0.647129,0.000904,dense
is_extreme_flow_ma20,0.647176,0.000904,dense
momentum_60d_std20,0.647198,0.0,dense
down_count_accel,0.647216,0.079928,dense
momentum_60d_std20_lag1,0.647225,0.000181,dense
up_count_accel,0.647248,0.079928,dense
momentum_60d_std20_lag2,0.647252,0.000362,dense
momentum_60d_std20_lag3,0.64728,0.000362,dense
momentum_60d_std20_lag5,0.647334,0.000542,dense
momentum_60d_lag20,0.647396,0.001808,dense
momentum_60d_ma10_lag20,0.647396,0.001808,dense
momentum_60d_ma20_lag20,0.647396,0.001808,dense
momentum_60d_ma5_lag20,0.647396,0.001808,dense
momentum_60d_std20_lag10,0.647469,0.001085,dense
has_recent_dividend_ma20,0.64752,0.0,dense
momentum_20d_accel,0.647558,0.079928,dense
momentum_5d_accel,0.647558,0.079928,dense
momentum_20d_accel_lag1,0.647586,0.0,dense
momentum_5d_accel_lag1,0.647586,0.0,dense
momentum_20d_accel_lag2,0.647613,0.000181,dense
momentum_5d_accel_lag2,0.647613,0.000181,dense
momentum_20d_accel_lag3,0.64764,0.000362,dense
momentum_5d_accel_lag3,0.64764,0.000362,dense
momentum_5d,0.647693,0.079928,dense
momentum_20d_accel_lag5,0.647694,0.000362,dense
momentum_5d_accel_lag5,0.647694,0.000362,dense
momentum_20d,0.647695,0.079928,dense
momentum_60d_std20_lag20,0.647735,0.001808,dense
momentum_5d_lag1,0.647818,0.0,dense
momentum_20d_lag1,0.647819,0.0,dense
momentum_20d_accel_lag10,0.647829,0.000904,dense
momentum_5d_accel_lag10,0.647829,0.000904,dense
sector_breadth_z,0.647935,0.079928,dense
momentum_5d_lag2,0.647942,0.000181,dense
momentum_20d_lag2,0.647944,0.000181,dense
sector_breadth_z_accel,0.647976,0.079928,dense
sector_breadth_z_lag1,0.64806,0.0,dense
momentum_5d_lag3,0.648067,0.000362,dense
momentum_20d_lag3,0.648069,0.000362,dense
momentum_20d_ma5,0.648085,0.079928,dense
momentum_5d_ma5,0.648085,0.079928,dense
momentum_20d_accel_lag20,0.648096,0.001808,dense
momentum_5d_accel_lag20,0.648096,0.001808,dense
sector_breadth_raw_accel,0.648104,0.079928,dense
change_pct_accel,0.648119,0.079928,dense
leader_change_accel,0.648119,0.079928,dense
ret_std_accel,0.648119,0.079928,dense
sector_breadth_z_lag2,0.648185,0.000181,dense
momentum_20d_ma5_lag1,0.648209,0.0,dense
momentum_5d_ma5_lag1,0.648209,0.0,dense
change_pct,0.648241,0.079928,dense
momentum_20d_ma10,0.648242,0.079928,dense
momentum_20d_ma20,0.648242,0.079928,dense
momentum_5d_ma10,0.648242,0.079928,dense
momentum_5d_ma20,0.648242,0.079928,dense
ret_std,0.64825,0.079928,dense
momentum_20d_ma5_lag2,0.648251,0.000181,dense
momentum_5d_ma5_lag2,0.648251,0.000181,dense
momentum_20d_ma10_lag1,0.648269,0.0,dense
momentum_20d_ma20_lag1,0.648269,0.0,dense
momentum_5d_ma10_lag1,0.648269,0.0,dense
momentum_5d_ma20_lag1,0.648269,0.0,dense
momentum_20d_ma5_lag3,0.648293,0.000362,dense
momentum_5d_ma5_lag3,0.648293,0.000362,dense
momentum_20d_ma10_lag2,0.648296,0.000181,dense
momentum_20d_ma20_lag2,0.648296,0.000181,dense
momentum_5d_ma10_lag2,0.648296,0.000181,dense
momentum_5d_ma20_lag2,0.648296,0.000181,dense
sector_breadth_z_lag3,0.648309,0.000362,dense
momentum_5d_lag5,0.648316,0.000362,dense
momentum_20d_lag5,0.648318,0.000362,dense
momentum_20d_ma10_lag3,0.648323,0.000362,dense
momentum_20d_ma20_lag3,0.648323,0.000362,dense
momentum_5d_ma10_lag3,0.648323,0.000362,dense
momentum_5d_ma20_lag3,0.648323,0.000362,dense
sector_breadth_z_ma5,0.648332,0.079928,dense
momentum_20d_ma10_lag5,0.648377,0.000362,dense
momentum_20d_ma20_lag5,0.648377,0.000362,dense
momentum_20d_ma5_lag5,0.648377,0.000362,dense
momentum_5d_ma10_lag5,0.648377,0.000362,dense
momentum_5d_ma20_lag5,0.648377,0.000362,dense
momentum_5d_ma5_lag5,0.648377,0.000362,dense
sector_breadth_z_ma10,0.648489,0.079928,dense
sector_breadth_z_ma20,0.648489,0.079928,dense
momentum_5d_lag10,0.648511,0.000904,dense
momentum_20d_lag10,0.648512,0.000904,dense
momentum_20d_ma10_lag10,0.648513,0.000904,dense
momentum_20d_ma20_lag10,0.648513,0.000904,dense
momentum_20d_ma5_lag10,0.648513,0.000904,dense
momentum_5d_ma10_lag10,0.648513,0.000904,dense
momentum_5d_ma20_lag10,0.648513,0.000904,dense
momentum_5d_ma5_lag10,0.648513,0.000904,dense
sector_breadth_z_lag5,0.648558,0.000362,dense
momentum_20d_std20,0.648582,0.0,dense
momentum_5d_std20,0.648582,0.0,dense
sector_breadth_raw_ma5,0.648587,0.079928,dense
momentum_20d_std20_lag1,0.648609,0.000181,dense
momentum_5d_std20_lag1,0.648609,0.000181,dense
down_count_ma5,0.648627,0.079928,dense
momentum_20d_std20_lag2,0.648636,0.000362,dense
momentum_5d_std20_lag2,0.648636,0.000362,dense
change_pct_ma5,0.648645,0.079928,dense
leader_change_ma5,0.648646,0.079928,dense
ret_std_ma5,0.648646,0.079928,dense
up_count_ma5,0.648646,0.079928,dense
momentum_20d_std20_lag3,0.648663,0.000362,dense
momentum_5d_std20_lag3,0.648663,0.000362,dense
momentum_20d_std20_lag5,0.648717,0.000542,dense
momentum_5d_std20_lag5,0.648717,0.000542,dense
sector_breadth_z_lag10,0.648753,0.000904,dense
sector_breadth_raw_ma10,0.648754,0.079928,dense
momentum_5d_lag20,0.648778,0.001808,dense
momentum_20d_lag20,0.64878,0.001808,dense
momentum_20d_ma10_lag20,0.64878,0.001808,dense
momentum_20d_ma20_lag20,0.64878,0.001808,dense
momentum_20d_ma5_lag20,0.64878,0.001808,dense
momentum_5d_ma10_lag20,0.64878,0.001808,dense
momentum_5d_ma20_lag20,0.64878,0.001808,dense
momentum_5d_ma5_lag20,0.64878,0.001808,dense
sector_breadth_raw_ma20,0.648783,0.079928,dense
down_count_ma10,0.6488,0.079928,dense
down_count_ma20,0.6488,0.079928,dense
change_pct_ma10,0.648803,0.079928,dense
change_pct_ma20,0.648803,0.079928,dense
leader_change_ma10,0.648803,0.079928,dense
leader_change_ma20,0.648803,0.079928,dense
ret_std_ma10,0.648803,0.079928,dense
ret_std_ma20,0.648803,0.079928,dense
up_count_ma10,0.648803,0.079928,dense
up_count_ma20,0.648803,0.079928,dense
sector_breadth_z_std20,0.648829,0.0,dense
momentum_20d_std20_lag10,0.648852,0.001085,dense
momentum_5d_std20_lag10,0.648852,0.001085,dense
sector_breadth_z_lag20,0.64902,0.001808,dense
momentum_20d_std20_lag20,0.649119,0.001808,dense
momentum_5d_std20_lag20,0.649119,0.001808,dense
down_count_std20,0.64914,0.0,dense
leader_change_std20,0.649143,0.0,dense
sector_breadth_raw_std20,0.649143,0.0,dense
up_count_std20,0.649143,0.0,dense
change_pct_std20,0.649144,0.0,dense
ret_std_std20,0.649144,0.0,dense
n_stocks,0.649221,0.078843,dense
rank,0.649221,0.078843,dense
n_stocks_ma5,0.649611,0.078843,dense
rank_ma5,0.649611,0.078843,dense
n_stocks_ma10,0.649769,0.078843,dense
n_stocks_ma20,0.649769,0.078843,dense
rank_ma10,0.649769,0.078843,dense
rank_ma20,0.649769,0.078843,dense
sector_rank_change_std20,0.64978,0.0,dense
rank_std20,0.650109,0.0,dense
cpi_yoy,0.652753,0.0,dense
cpi_yoy_lag1,0.652753,0.0,dense
cpi_yoy_lag10,0.652753,0.000904,dense
cpi_yoy_lag2,0.652753,0.000181,dense
cpi_yoy_lag3,0.652753,0.000362,dense
cpi_yoy_lag5,0.652753,0.000362,dense
cpi_yoy_lag20,0.652754,0.001808,dense
effective_yield_z20,0.653129,0.0,dense
roe_trend_4q,0.65452,0.00651,dense
roe_trend_4q_lag1,0.654525,0.0,dense
roe_trend_4q_lag2,0.65453,0.000181,dense
roe_trend_4q_lag3,0.654535,0.000362,dense
roe_trend_4q_lag5,0.654545,0.000362,dense
roe_trend_4q_lag10,0.654571,0.000904,dense
roe_trend_4q_lag20,0.654626,0.001808,dense
cpi_yoy_ma5,0.655293,0.0,dense
effective_yield,0.655766,0.009946,dense
effective_yield_ma5,0.656222,0.009946,dense
effective_yield_ma10,0.656377,0.009946,dense
roe_accel,0.656569,0.00651,dense
roe_accel_lag1,0.656574,0.0,dense
roe_accel_lag2,0.656578,0.000181,dense
roe_accel_lag3,0.656583,0.000362,dense
roe_accel_lag5,0.656593,0.000362,dense
roe_accel_lag10,0.656617,0.000904,dense
roe_accel_lag20,0.656666,0.001808,dense
effective_yield_ma20,0.656686,0.009946,dense
revenue_trend_4q,0.656693,0.006691,dense
revenue_trend_4q_lag1,0.656696,0.0,dense
revenue_trend_4q_lag2,0.656698,0.000181,dense
revenue_trend_4q_lag3,0.656701,0.000362,dense
revenue_trend_4q_lag5,0.656706,0.000362,dense
revenue_trend_4q_lag10,0.656719,0.000904,dense
revenue_trend_4q_lag20,0.656749,0.001808,dense
margin_trend_4q,0.656909,0.006691,dense
margin_trend_4q_lag1,0.656911,0.0,dense
margin_trend_4q_lag2,0.656914,0.000181,dense
margin_trend_4q_lag3,0.656916,0.000362,dense
margin_trend_4q_lag5,0.656921,0.000362,dense
margin_trend_4q_lag10,0.656935,0.000904,dense
margin_trend_4q_lag20,0.656963,0.001808,dense
days_since_last_ex_div_z20,0.657581,0.0,dense
cpi_yoy_ma10,0.657893,0.0,dense
m1_yoy,0.658074,0.0,dense
m1_yoy_lag1,0.658074,0.0,dense
m1_yoy_lag10,0.658074,0.000904,dense
m1_yoy_lag2,0.658074,0.000181,dense
m1_yoy_lag3,0.658074,0.000362,dense
m1_yoy_lag5,0.658074,0.000362,dense
m1_yoy_lag20,0.658075,0.001808,dense
m1_yoy_ma5,0.658948,0.0,dense
ind_pct_up,0.65983,0.000362,dense
m1_yoy_ma10,0.660041,0.0,dense
ind_pct_up_lag1,0.660136,0.0,dense
ind_pct_up_lag2,0.660442,0.000181,dense
ind_pct_up_lag3,0.660748,0.000362,dense
ind_pct_up_lag5,0.661154,0.000362,dense
ind_pct_up_lag10,0.661636,0.000904,dense
ind_pct_up_lag20,0.661636,0.001808,dense
m1_yoy_ma20,0.662226,0.0,dense
market_state_volatile_z20_lag20,0.662957,0.001266,dense
menv_fx_usd_cny_z,0.663667,0.001808,dense
menv_fx_usd_cny_z_accel,0.663667,0.001808,dense
menv_fx_usd_cny_z_ma10,0.663667,0.001808,dense
menv_fx_usd_cny_z_ma20,0.663667,0.001808,dense
menv_fx_usd_cny_z_ma5,0.663667,0.001808,dense
menv_regime_z,0.663667,0.001808,dense
menv_regime_z_accel,0.663667,0.001808,dense
menv_regime_z_ma10,0.663667,0.001808,dense
menv_regime_z_ma20,0.663667,0.001808,dense
menv_regime_z_ma5,0.663667,0.001808,dense
menv_fx_usd_cny_z_accel_lag1,0.663668,0.0,dense
menv_fx_usd_cny_z_accel_lag2,0.663668,0.000181,dense
menv_fx_usd_cny_z_lag1,0.663668,0.0,dense
menv_fx_usd_cny_z_lag2,0.663668,0.000181,dense
menv_fx_usd_cny_z_ma10_lag1,0.663668,0.0,dense
menv_fx_usd_cny_z_ma10_lag2,0.663668,0.000181,dense
menv_fx_usd_cny_z_ma20_lag1,0.663668,0.0,dense
menv_fx_usd_cny_z_ma20_lag2,0.663668,0.000181,dense
menv_fx_usd_cny_z_ma5_lag1,0.663668,0.0,dense
menv_fx_usd_cny_z_ma5_lag2,0.663668,0.000181,dense
menv_regime_z_accel_lag1,0.663668,0.0,dense
menv_regime_z_accel_lag2,0.663668,0.000181,dense
menv_regime_z_lag1,0.663668,0.0,dense
menv_regime_z_lag2,0.663668,0.000181,dense
menv_regime_z_ma10_lag1,0.663668,0.0,dense
menv_regime_z_ma10_lag2,0.663668,0.000181,dense
menv_regime_z_ma20_lag1,0.663668,0.0,dense
menv_regime_z_ma20_lag2,0.663668,0.000181,dense
menv_regime_z_ma5_lag1,0.663668,0.0,dense
menv_regime_z_ma5_lag2,0.663668,0.000181,dense
menv_fx_usd_cny_z_accel_lag3,0.663669,0.000362,dense
menv_fx_usd_cny_z_lag3,0.663669,0.000362,dense
menv_fx_usd_cny_z_ma10_lag3,0.663669,0.000362,dense
menv_fx_usd_cny_z_ma20_lag3,0.663669,0.000362,dense
menv_fx_usd_cny_z_ma5_lag3,0.663669,0.000362,dense
menv_regime_z_accel_lag3,0.663669,0.000362,dense
menv_regime_z_lag3,0.663669,0.000362,dense
menv_regime_z_ma10_lag3,0.663669,0.000362,dense
menv_regime_z_ma20_lag3,0.663669,0.000362,dense
menv_regime_z_ma5_lag3,0.663669,0.000362,dense
menv_fx_usd_cny_z_accel_lag5,0.66367,0.000362,dense
menv_fx_usd_cny_z_lag5,0.66367,0.000362,dense
menv_fx_usd_cny_z_ma10_lag5,0.66367,0.000362,dense
menv_fx_usd_cny_z_ma20_lag5,0.66367,0.000362,dense
menv_fx_usd_cny_z_ma5_lag5,0.66367,0.000362,dense
menv_regime_z_accel_lag5,0.66367,0.000362,dense
menv_regime_z_lag5,0.66367,0.000362,dense
menv_regime_z_ma10_lag5,0.66367,0.000362,dense
menv_regime_z_ma20_lag5,0.66367,0.000362,dense
menv_regime_z_ma5_lag5,0.66367,0.000362,dense
menv_fx_usd_cny_z_accel_lag10,0.663673,0.000904,dense
menv_fx_usd_cny_z_lag10,0.663673,0.000904,dense
menv_fx_usd_cny_z_ma10_lag10,0.663673,0.000904,dense
menv_fx_usd_cny_z_ma20_lag10,0.663673,0.000904,dense
menv_fx_usd_cny_z_ma5_lag10,0.663673,0.000904,dense
menv_regime_z_accel_lag10,0.663673,0.000904,dense
menv_regime_z_lag10,0.663673,0.000904,dense
menv_regime_z_ma10_lag10,0.663673,0.000904,dense
menv_regime_z_ma20_lag10,0.663673,0.000904,dense
menv_regime_z_ma5_lag10,0.663673,0.000904,dense
menv_fx_usd_cny_z_accel_lag20,0.663679,0.001808,dense
menv_fx_usd_cny_z_lag20,0.663679,0.001808,dense
menv_fx_usd_cny_z_ma10_lag20,0.663679,0.001808,dense
menv_fx_usd_cny_z_ma20_lag20,0.663679,0.001808,dense
menv_fx_usd_cny_z_ma5_lag20,0.663679,0.001808,dense
menv_regime_z_accel_lag20,0.663679,0.001808,dense
menv_regime_z_lag20,0.663679,0.001808,dense
menv_regime_z_ma10_lag20,0.663679,0.001808,dense
menv_regime_z_ma20_lag20,0.663679,0.001808,dense
menv_regime_z_ma5_lag20,0.663679,0.001808,dense
menv_fx_usd_cny_z_std20,0.664007,0.0,dense
menv_regime_z_std20,0.664007,0.0,dense
menv_fx_usd_cny_z_std20_lag1,0.664008,0.000181,dense
menv_fx_usd_cny_z_std20_lag2,0.664008,0.000362,dense
menv_regime_z_std20_lag1,0.664008,0.000181,dense
menv_regime_z_std20_lag2,0.664008,0.000362,dense
